classification	sha256	source	sensitivity	generated	path
INCLUDE_EVIDENCE	f25779b531d70278535b8a1a1831629bfc73afc8eba34902817b79a4f1f607c3	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-538692.json
INCLUDE_EVIDENCE	fbcbb5a17aacc3f2ae8eab115bdcc3b9e2298b1cdef6a16114706c5b2b80b0f4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-63D5A3.json
INCLUDE_EVIDENCE	500c1b9b4ec248f43383fc19def2017778bff249c73c90ff236c9a2e8a8a7e8b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-697D1B.json
INCLUDE_EVIDENCE	bb53dfa0f30faa4a49f04aa06c347e23b4b81c04ca8e4610c1ba7bde9f0b163b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-795FB0.json
INCLUDE_EVIDENCE	d43ee00818d3e7fc9749497374ec9f63091a1cbc77afb7cd9c93e235078713c8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-897075.json
INCLUDE_EVIDENCE	7283d4fb881be59fcd09bc4e0c3b28ba5d1fbd61ab58a48443cfc5a71c39a514	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-9F2DAD.json
INCLUDE_EVIDENCE	ae51f75aadd24416ed4f2d0fb27b9247980d7801ae02bbb2a34272d382e3256a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-A01DF7.json
INCLUDE_EVIDENCE	202bf14efb6d13930f95ac09ffd2fbb1a57bfff5246f8f9f692d52427d36ce79	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-A1A095.json
INCLUDE_EVIDENCE	de0e6e7ec2c27e4d5a31bd1e6fbe1f69527248c1334cd58dcb184e3794d14225	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-AC25D4.json
INCLUDE_EVIDENCE	b1fee1abc056fe81389fa2ff8c5581b5906c3ae61d0b30480d40a2597ef3d978	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-B9D885.json
INCLUDE_EVIDENCE	48f298907cdb5f6c7dafb0e28a1774712f16b63183542a73d1a6ecdd077c46aa	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-C25855.json
INCLUDE_EVIDENCE	8bc0f05da6562cdcd452265122f03536cbbbac8eb5a501a9a48132f010813d5b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-C30FD0.json
INCLUDE_EVIDENCE	1f0c060ff1eb27961c367c1fdff7c9b800ad2131793dbd155d8f280e033b44c6	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260804-D8E05D.json
INCLUDE_EVIDENCE	e2883d2a5234f5dce6dcdbb5775ae7b64d94b0d1790269dcbc57e850e16c9cf2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-4451C2.json
INCLUDE_EVIDENCE	4220d7c14c54f53dace61e979b81d43c7e2a1acfd8d58aa2d870a0300eab5eb3	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-5E78DB.json
INCLUDE_EVIDENCE	b3826f38f292e3f63b6c4cea92332df60cb95f644d258a16e2172dd01ca30f54	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-6CD2FB.json
INCLUDE_EVIDENCE	a9b812c3d9f4c09b9c13ef0df1b533438567a848c217cd479918e1ff6c80990f	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-A55149.json
INCLUDE_EVIDENCE	4bb7009cf74f98b8469b49f6dbddaf58b6a891dff813825098f754a2b9b43e17	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-CA04A8.json
INCLUDE_EVIDENCE	e61a96b06f00aa67d26419e783dd4aa693b07264582d2ebd5b9840b7700eeec7	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-EA00A8.json
INCLUDE_EVIDENCE	60b5b35d315dc3a17ff3d07d821279463ec44e0541169ac10eff27dfdd6f32fa	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-F01A13.json
INCLUDE_EVIDENCE	893d126634f617c82cb18747f1f16aa89311aa440258dc404716675ea8873d2b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260807-F79058.json
INCLUDE_EVIDENCE	871ee5741fed4d571c5d4c0099933473dfda33e3607dad30400532166a3aa5d4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-00A9C9.json
INCLUDE_EVIDENCE	5746aa973f9652b912d02c375ed429bc58ca51f91b784bbbd2eedfa7e22c0282	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-365A70.json
INCLUDE_EVIDENCE	aee09b600941d63d1a629a0cf611825ee73070da98c40fd7380890b9ec66dd3c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-3F4C36.json
INCLUDE_EVIDENCE	e58756c72fc5351604063068732122c024b271f75331937b7e019cfc12ecfb34	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-4802F7.json
INCLUDE_EVIDENCE	5fa0c80c397b67984df159a87b6f586785c76b4c53d1fdfe2767420d2a4917cb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-493D17.json
INCLUDE_EVIDENCE	509aff3c1859d319000b7e152d5bcc590fca754b7e62e4a9e32905fdffb53025	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-54BB47.json
INCLUDE_EVIDENCE	62cd53df684c202b21b1742f0372b2bef45334f2bafb01fef19979c44b1dd1b6	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-6838E5.json
INCLUDE_EVIDENCE	d2fd0e2b31fa4926e23c691d7d7aef777ce5c183b5607da4d6519c69cf67ae61	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-7B8F25.json
INCLUDE_EVIDENCE	cea2fc481934a91cb2c99625a1b14265d62b1455e92d3d06c062c6c771139798	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-9EE352.json
INCLUDE_EVIDENCE	1a7b08dfc63b5332f9572b408b613a343560fb94c74dd33086f56a8e84039c38	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-A71FA7.json
INCLUDE_EVIDENCE	7d61932064db51bc30470b65067c18f9272a7b4640324f297730179461300cbd	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-B60726.json
INCLUDE_EVIDENCE	39cceccd6490c9b76331ab5bd60c1ad0d6cbb40c86a064ad3e3a353d24f94136	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-B8A440.json
INCLUDE_EVIDENCE	773e12ca921f0dc53bd78307adb7c44bde2220ff7a60fdefd13023cd548f302b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-CAD1DB.json
INCLUDE_EVIDENCE	544b8b810081d053043f1a4138fc87227fb160d74247293c17323cccac35ae94	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-D4F614.json
INCLUDE_EVIDENCE	89069c44c32a03633c5f195c52d9496846a3ac2ea315589c4203a991cdbec425	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/tasks/TASK-20260808-DA83AC.json
INCLUDE_EVIDENCE	ac84f23e4a5864e4aebf82407a8acc3cddd85ec7b4b12ea530b264d4b71a3ea4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/任务交接模板.md
INCLUDE_EVIDENCE	5f2fd1d2f9e120a8652e666c359c20983e7947a2e60502e25085a0d7690dc9e5	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/会话启动清单.md
INCLUDE_EVIDENCE	13694f5651ea90de69b1d14530a3704d049e277361ab1e3dfe72e2e84fb5df60	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/会话启动状态.json
INCLUDE_EVIDENCE	9ee37d5a4bd4f65646c041688d5a33b5dea783482f09d322864ba4c6180d14fc	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/协议版本.json
INCLUDE_EVIDENCE	56fd67b9956886e0d8d6cd2961efd7616caf1c9ca688eaa1a993b37633bc460c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/当前工作分工与交接-2026-08-07.md
INCLUDE_EVIDENCE	507ad5eeb9758246b20a8c2f0b8d88ec1b570732215487d749b00c98ae4ce442	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/模板/专项结论.md
INCLUDE_EVIDENCE	3fb70781f1616e7d3eaa1de748a0901ef34e98f923394505d942aee452b17bc8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/模板/审核报告.md
INCLUDE_EVIDENCE	a94eebd7e11346e6e63dc59df745a32f6526cc9eec3a73e1c49f2b23cf020bab	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/模板/工作报告.md
INCLUDE_EVIDENCE	70f3544e54dea912727e008ca93a1ee2ee80866840722217a514b1ae954d271a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/路由表.md
INCLUDE_EVIDENCE	91959edc182a73e9272438463ca5612ac30e5139ad134fcef39704c71c10b3cf	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/上岗引导.md
INCLUDE_EVIDENCE	2a4f7acbcd03451944c36dba621ec397a1a8575baebdfb592caea57f466f09bb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/交接班文档.md
INCLUDE_EVIDENCE	6de9929c628a34dcb3c339ae46a56fce0a39bf062199965849c3a80f16669996	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/岗位说明.md
INCLUDE_EVIDENCE	0a25cc1f5b307a1b12b54591ee38476fd3696e08a60d6f36b409b32b9046c377	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-01-F1+1飞书Base影子建表-M3执行包.md
INCLUDE_EVIDENCE	8cd3ed00472ca06bc6cd42151d60049019dfbee5cad24fc4ef10774265749281	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-A轴v0.3正式定版报告.md
INCLUDE_EVIDENCE	6820dea4b844bcd0c50cc137e4b57ba7c0483ebb9b8531e5a5b41def15afe246	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-A轴第二轮产品合同修订报告.md
INCLUDE_EVIDENCE	38f5ec05b75c365082bd4d77fdd3bbe4371ac14e968a0a8f19608c2582200663	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-B层状态同步与C层预检窗口报告.md
INCLUDE_EVIDENCE	d3ff8beb1d7270fc7d165c7606c16f4e1fe53ac21216b729be8722aa0a37a163	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-C层预检通过与VS-0窗口报告.md
INCLUDE_EVIDENCE	3ca89d1856e9d4b1b825dffe65e78e806320ec704c729fdbc423e30a91e561a0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-SQLite同UID威胁模型与R5收口决策包.md
INCLUDE_EVIDENCE	8cc6bfc4f69e3cd972781d4360b2da5f760e519beab760dd297d05aef810bdbd	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-SQLite方案B适用范围澄清附录.md
INCLUDE_EVIDENCE	20c52621010b7dc6e0347a4848da7919c9ffb546ad2310c85e1596478a5a3429	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-M4-VS-1重试与validation-job决策候选.md
INCLUDE_EVIDENCE	775a84140105657d6341141e464307c554ea17cda7d67257075d88d8e38f3ab0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-VS0-M3种子投影产品决策报告.md
INCLUDE_EVIDENCE	249e86f96ab08ac72b73f924a38af3845030d687cbc112b602abce9c2301078d	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-02-VS0-M3种子投影排序与hash纠错报告.md
INCLUDE_EVIDENCE	86a7bd2744c5988808e42ce8458c000aea1b3501f6c23d120fcb4405b7ef287f	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-03-公开数据API接线v0.4-proposed工作包.md
INCLUDE_EVIDENCE	86ec469c1a26dcb6da7e0efbb86656ee25e83f8c71a8ef10df7644ca503ed101	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-03-公开读模型与API接线v0.4-accepted收口报告.md
INCLUDE_EVIDENCE	f395b5e474c6ff8eb70b7b484bd3280aa2ca279191b79937521dd0b842cab669	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-04-M4-SQLite启动核收与公开API在办状态同步报告.md
INCLUDE_EVIDENCE	42e7eb4b528903efd45ad01e43e000a9f1ca231439a5b54cc0566469f80b072f	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-04-M4公开前端PASS与v0.4数据门禁状态同步报告.md
INCLUDE_EVIDENCE	1cec5a33082da47dddf8fe9d3799a0210574c37458071c1871b2c581d3793941	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/报告/2026-08-07-实现级设计合同v0.2同步报告.md
INCLUDE_EVIDENCE	377a5ebaeefb7c6bed451c69198092d1fd5c98991f1ade086125a0efaea39cde	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/收件箱.md
INCLUDE_EVIDENCE	9d613772123e7fff2bab58d6636b7e4268d684b9f42e31d3fe49195e15605cd5	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/日志/2026-W31.md
INCLUDE_EVIDENCE	f5c26e2dbdd9553d121c98aed50af98399307eb70c66ce0d91e7bde27454d554	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/产品部/日志/2026-W32.md
INCLUDE_EVIDENCE	e2b06988877fcacad7d334dc5a02e21e67dded33ec3a6c8f8bd1f967ac92bbc0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/上岗引导.md
INCLUDE_EVIDENCE	1cf69371fab4ef4d1b53613efd8ce018c75aa3e912f73a6e12cbaa90cbd58066	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/交接班文档.md
INCLUDE_EVIDENCE	7968f7a39e5d39666787e5524e8c463b8fe46c006d9e7c700e0576b1f57e8d9e	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/岗位说明.md
INCLUDE_EVIDENCE	d3a4cc47c7c6d83359786ea2d51abc590ce87bd5f0ded748a1fd4d223bd0e2d3	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-07-30-F1+1采集内容处理与发布安全基线-审核报告.md
INCLUDE_EVIDENCE	7c0bee4c8f0dcfb0e8e52bb366d5b909a35eae27a91891c8ec13e2cfdf9894bd	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-M3-OAuth过宽Scope-安全残余风险报告.md
INCLUDE_EVIDENCE	9ae2eac732923b0fd09fe62bc0d48a3c52c472cafe478a25d39eb4070b83a9af	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-M3影子Base最小ACL收紧方案-审核报告.md
INCLUDE_EVIDENCE	998b49dfcbacaaabfb4e4085a63b202bf0233901e55dcd9a65e186b05ea6d7fc	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-M3表单官方PATCH最小白名单-审核报告.md
INCLUDE_EVIDENCE	3b227ad3f4741558bd0a5d858878077988ef96a9ac4a642f8a79770d9a6cb04e	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-M3飞书Base外部写入安全门禁-审核报告.md
INCLUDE_EVIDENCE	688cab7bdcb1dd2ac8164bd957dfedea00202816f53d8e980279354155a1b808	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-M4本地安全门禁与外部IO隔离-审核报告.md
INCLUDE_EVIDENCE	ed4dd1e1f9aed72551610bd97200daef97c0fd23a597e9aefbbf7fde33701481	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-OAuth142scopes最小化与无损轮换执行包-审核报告.md
INCLUDE_EVIDENCE	bbf42e52a50a694d2efb30c2df255b39baf9943f2e392cb89545dbf374559f30	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-01-OAuth轮换与logout边界证据纠偏-补充审核报告.md
INCLUDE_EVIDENCE	31615cbf228216fe6372da0be4f18d5e5f2c11d0f059f69372f2a33ec0c39242	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-A轴v0.3安全合同定版复验报告.md
INCLUDE_EVIDENCE	fe62ae1b1a6bd4b0d124eebfff02d5239ed6e568f9b1c611f26e4bd04ab0ecc4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-A轴v0.3时态修订后聚焦安全复验报告.md
INCLUDE_EVIDENCE	b00fd5192aef321bf3ff54ebc69731c94ad90fdb38a6a4b54f557cf09b929b56	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-A轴安全合同定版复验报告.md
INCLUDE_EVIDENCE	37acea118340f41fb8c9db8fca5e6685e437eaa614b92c461340953ef3ea3a35	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-B层依赖锁与安全默认地基复验报告.md
INCLUDE_EVIDENCE	f8476b73e2289c917048a12f5e9145384384dbbc78d065553e2daf449e7410e4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-C层Node24与SQLite能力预检安全复验报告.md
INCLUDE_EVIDENCE	64276e26cd19f60e25d59db6bcfb1c08469d20baa41dd8da57bd5833164bc221	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-VS-0-partial实现fail-closed安全预审报告.md
INCLUDE_EVIDENCE	2a05766a8c7e9a1b24926bf7d45fb85d4ef6b6982b161b6598fae95d9459a759	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-VS-0修订实现独立安全复验报告.md
INCLUDE_EVIDENCE	433572a47d16b194089876e176872c3ee3657041a9dba963a3951224885a92f7	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-VS-0启动参数与CLI脱敏整改快照独立安全复审.md
INCLUDE_EVIDENCE	ee7a788e84e32a022f0eb006891aa6b67fec78a7c4c9854a126c320921a74be0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-VS-0安全地基与59x39-seed独立终审报告.md
INCLUDE_EVIDENCE	e043705915c4c2489cdf3cb178677b4d5dc753781c98e8c10e7886d2a5462218	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4-VS-1本地管理API会话与CSRF安全合同候选.md
INCLUDE_EVIDENCE	65353ef8ededd76eb4888dd1b9715fff6eeda292114f23591b4d8ae0a08a375d	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4前沿候选许可平台条款与供应链增量准入复核.md
INCLUDE_EVIDENCE	3c29c62abd109b9b1e90d5d7e340608c969cdb49b16107c3a51a2b04f0b7ab3a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-M4增量雷达六候选许可供应链补充审核报告.md
INCLUDE_EVIDENCE	6d9fecd95ca6c27fc25a92bc7dbe03db7045a784a977fe674c53893845589e98	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-旧机Obsidian-Local-REST凭证处置安全复核.md
INCLUDE_EVIDENCE	821116d0ab9467c46d65c90ad913bd2c478d33caecb5f39f5fc795b3a7d293bb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-02-聚合采集工具许可平台条款与安全风险研究.md
INCLUDE_EVIDENCE	17e56aafbd8fb20aef042891103e86ae7d3ccd1eb92ca6a48b29635a50d2c667	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-03-v0.4公开数据机器合同独立安全审查.md
INCLUDE_EVIDENCE	cb5f96ebc91d9d4d78a9a5f2df48b98062d3e5931a241ce85602af86c7b8681a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-04-M4-VS-0-Next启动边界并发污染-NOT-RUN安全复验.md
INCLUDE_EVIDENCE	f189bfd98e3c899b75098be9ad19fb0d434623f1b67fdacc8d3874cf174f99dd	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-04-SQLite信任根与Next启动稳定闭包安全复验.md
INCLUDE_EVIDENCE	cb6550a35d1b1bc85037fd98990ef21f6c5fb67ddf7c181b2224133b8c338d98	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-04-projection-first公开API正式窗口安全复审.md
INCLUDE_EVIDENCE	71f1db8ea324bfd0aa2447d7a0141d39528e084419b4a0cdbd6afb5836051749	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-04-v0.4公开数据机器合同五项P1整改-安全聚焦复验.md
INCLUDE_EVIDENCE	6a58809666e0e3953a3860f7a1ea49724f7257f50e262ad1a13568add2be4a99	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-04-真实CLI数据库覆盖与Next安全出口聚焦复验.md
INCLUDE_EVIDENCE	daef00f74dba0997b5d3deb0fa7bad99dd0bc8fcb761f9a2d21b1ebc49ced655	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/报告/2026-08-07-v0.2前端M4门禁独立安全复验报告.md
INCLUDE_EVIDENCE	4168b919e5701c133d5145c666516b0a220b0d242c1f00c81f264b576445189a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/收件箱.md
INCLUDE_EVIDENCE	1c8ba814522208e2fd9a0b53201ab84b4e645337c71252945a90ca9c06d306f5	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/安全部/日志/2026-W31.md
INCLUDE_EVIDENCE	2e7e8cf0041dae34c72e11ffc1e046478bffa345a1e004cdf82ceac1cdc42803	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/上岗引导.md
INCLUDE_EVIDENCE	699a3b1140538cf0c90b0510f378fb3ba62c153b5ef9e5163332aace40218010	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/交接班文档.md
INCLUDE_EVIDENCE	2f8cc47c7de6c3ecf6a43913fca3c5d5b35ac2dc44b653f411654d6311562538	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/岗位说明.md
INCLUDE_EVIDENCE	33eb68d1ca93961039f28ce1e37941d1935dda429c0cf0dc2d3c0c651b7dcf96	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-01-M4工程开工预检报告.md
INCLUDE_EVIDENCE	ce990c7d8c14d30f90f59df3ad704c9378a4e883fcfa8b2f4963cf4d0c57fd21	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-01-M4工程路线运行时可行性审核报告.md
INCLUDE_EVIDENCE	0afb7dce33159c9c048ed173cacba17fbbc4d2903e71b9c1ac9793aafe15a9f8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-AIHot-v1.2.3固定快照与合同拆解报告.md
INCLUDE_EVIDENCE	8dbd86c2ae98127669dad4a1cb3c8898f66328495e70242d0185ad9ffa29591a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-AIHot-v1.2.3纠错附录.md
INCLUDE_EVIDENCE	611ec8fd47815ba03dd2bd7cade1a4e900e9f805fbdc815a765dcaaf4108269a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-B层lockfile恢复与门禁闭合报告.md
INCLUDE_EVIDENCE	e509c22f1cd282876279162d2cf455347ccec5a4c6ab0bedddd220781e8f63a6	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-B层本地Web工程初始化报告.md
INCLUDE_EVIDENCE	270fd687079ae761d26e16ff4db778e459194f54cf65f3f3ca61262885239e44	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-C层Node24与SQLite能力预检报告.md
INCLUDE_EVIDENCE	8ea1c90cc7e300d9d84118427d68e22730faac609395c1261669e1ab27be45d4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-VS-0启动参数与CLI错误泄漏整改报告.md
INCLUDE_EVIDENCE	0e5c0022bc8406415dd2a339a698f7fd24e6ab9af74ea2d2588429e994afecc4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-VS-0安全地基与fixture-provider实现报告.md
INCLUDE_EVIDENCE	ffa22c64f87019dbeaf5b94283ec467edbed5edcb57d7159b4f12da58f398ed9	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-M4-VS-1公开信息流与内容详情前端实现报告.md
INCLUDE_EVIDENCE	71265fe2bca4931c31fecfcdbd8e77f4fc12ae34151ee49ea8e1e3c9bcb0135e	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-02-aihot与同类开源架构深度拆解.md
INCLUDE_EVIDENCE	e72da356138233bb509d5d2d44b288313c1a75a0a3de3d6c4298b6226958cdcb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-03-M4-VS-1公开前端P1整改实现报告.md
INCLUDE_EVIDENCE	b4f0b18afb7a66984489e840fc70a0cb80f80173956d7344b2b8d9de97ec3bac	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-390px移动筛选弹窗局部滚动P1整改报告.md
INCLUDE_EVIDENCE	71d140659af9eaea38d9596508408d0c19b14c1e746b42a84a7d5ed98bc8b9f0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-M4-VS-0-Next启动错误输出边界整改报告.md
